"Record_number","Study_midyear","YearsOfData","Latitude","Longitude","Site_name","Study_number","Elevation","Biome","Ecosystem_state","Ecosystem_type","Leaf_habit","MAT","MAP","Meas_method","Partition_method","Stage","Rs_annual","Rh_annual","Ra_annual","Manipulation","Soil_BD","Soil_CN","Soil_sand","Soil_silt","Soil_clay","Ecosystem_type2","Outlier_rh","Outlier_ra","Mean.Temp.","Mean.Precip.","delta.Mean.Temp.","delta.Mean.Precip."
10220,2014.5,1,44.73,-78.34,"Catchacoma",11148,NA,"Temperate","Unmanaged","Forest","Deciduous",4.7,920,"IRGA","","Aggrading",640,NA,NA,"None",1.1,17,57,41,2,"Forest",0,0,1.2925,448.666666666667,-4.0071127066528,-544.874673642802
10222,2011,1,26.2,117.6,"Chenda Experimental Station",11149,NA,"Subtropical","Managed","Forest","Evergreen",19.1,1749,"IRGA","","Aggrading",1421,NA,NA,"None",NA,28.5,66.6,18.2,15.1,"Forest",0,0,6.17583333333333,1043.75,0.876220626680535,50.2086596905317
10223,2011,1,26.2,117.6,"Chenda Experimental Station",11149,NA,"Subtropical","Managed","Forest","Evergreen",19.1,1749,"IRGA","","Aggrading",837,NA,NA,"None",NA,39.8,53.3,25.8,20.9,"Forest",0,0,6.17583333333333,1043.75,0.876220626680535,50.2086596905317
10224,2011,1,26.2,117.6,"Chenda Experimental Station",11149,NA,"Subtropical","Managed","Forest","Evergreen",19.1,1749,"IRGA","","Aggrading",907,NA,NA,"None",NA,26.25,51.7,24.1,24.2,"Forest",0,0,6.17583333333333,1043.75,0.876220626680535,50.2086596905317
10230,2011,1,32,118.05,"Nanjing Agricultural University Experimental Station",11154,6,"Subtropical","Unmanaged","Grassland","Deciduous",25,980,"IRGA","","Aggrading",540,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,5.29090909090909,1133.25,-0.00870361574370726,139.708659690532
10231,2011,1,32,118.05,"Nanjing Agricultural University Experimental Station",11154,6,"Subtropical","Unmanaged","Grassland","Deciduous",25,980,"IRGA","","Aggrading",1200,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,5.29090909090909,1133.25,-0.00870361574370726,139.708659690532
10232,2011,1,32,118.05,"Nanjing Agricultural University Experimental Station",11154,6,"Subtropical","Unmanaged","Grassland","Deciduous",25,980,"IRGA","","Aggrading",1190,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,5.29090909090909,1133.25,-0.00870361574370726,139.708659690532
10233,2012,1,32,118.05,"Nanjing Agricultural University Experimental Station",11154,6,"Subtropical","Unmanaged","Grassland","Deciduous",25,980,"IRGA","","Aggrading",1200,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,11.0366666666667,618.916666666667,5.73705396001387,-374.624673642802
10234,2012,1,32,118.05,"Nanjing Agricultural University Experimental Station",11154,6,"Subtropical","Unmanaged","Grassland","Deciduous",25,980,"IRGA","","Aggrading",1670,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,11.0366666666667,618.916666666667,5.73705396001387,-374.624673642802
10235,2012,1,32,118.05,"Nanjing Agricultural University Experimental Station",11154,6,"Subtropical","Unmanaged","Grassland","Deciduous",25,980,"IRGA","","Aggrading",1180,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,11.0366666666667,618.916666666667,5.73705396001387,-374.624673642802
10242,2008.5,1,27.7,117.45,"Wuyi National Nature Reserve",11161,960,"Subtropical","Unmanaged","Forest","Evergreen",15,2000,"IRGA","","Aggrading",1274.7,NA,NA,"None",0.85,11.84,NA,NA,NA,"Forest",0,0,6.76363636363636,1407.41666666667,1.46402365698357,413.875326357198
10243,2008.5,1,27.7,117.45,"Wuyi National Nature Reserve",11161,960,"Subtropical","Unmanaged","Forest","Evergreen",15,2000,"IRGA","","Aggrading",753.8,NA,NA,"None",0.86,11.07,NA,NA,NA,"Forest",0,0,6.76363636363636,1407.41666666667,1.46402365698357,413.875326357198
10244,2008.5,1,27.7,117.45,"Wuyi National Nature Reserve",11161,960,"Subtropical","Unmanaged","Forest","Evergreen",15,2000,"IRGA","","Aggrading",842.7,NA,NA,"None",0.81,12.98,NA,NA,NA,"Forest",0,0,6.76363636363636,1407.41666666667,1.46402365698357,413.875326357198
10274,2011,1,-12.24,-52.87,"Querencia",11181,NA,"Tropical","Unmanaged","Savanna","Evergreen",25,1800,"IRGA","","Aggrading",1035.37,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,3.957,589.166666666667,-1.3426127066528,-404.374673642802
10277,2012,1,-12.24,-52.87,"Querencia",11181,NA,"Tropical","Unmanaged","Savanna","Evergreen",25,1800,"IRGA","","Aggrading",945.9,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,12.0222222222222,730.818181818182,6.72260951556942,-262.723158491286
10280,2013,1,-12.24,-52.87,"Querencia",11181,NA,"Tropical","Unmanaged","Savanna","Evergreen",25,1800,"IRGA","","Aggrading",682.9,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,8.4825,613.666666666667,3.1828872933472,-379.874673642802
10284,2012,1,45.1,120.3,"",11184,656,"Temperate","Unmanaged","Grassland","Deciduous",2.1,395,"Gas chromatography","","Aggrading",785,NA,NA,"None",0.99,9.83,36.64,57.88,5.48,"Grassland",0,0,3.19181818181818,455.545454545455,-2.10779452483462,-537.995885764014
10286,2013,1,45.1,120.3,"",11184,656,"Temperate","Unmanaged","Grassland","Deciduous",2.1,395,"Gas chromatography","","Aggrading",733,NA,NA,"None",0.99,9.83,36.64,57.88,5.48,"Grassland",0,0,1.97166666666667,525.416666666667,-3.32794603998613,-468.124673642802
10288,2014,1,45.1,120.3,"",11184,656,"Temperate","Unmanaged","Grassland","Deciduous",2.1,395,"Gas chromatography","","Aggrading",847,NA,NA,"None",0.99,9.83,36.64,57.88,5.48,"Grassland",0,0,3.90363636363636,482.25,-1.39597634301643,-511.291340309468
10290,2012,1,43.6,116.7,"",11184,1268,"Temperate","Unmanaged","Grassland","Deciduous",-0.3,293,"Gas chromatography","","Aggrading",671,NA,NA,"None",1.11,8.7,50.04,46.2,3.76,"Grassland",0,0,1.1675,426.416666666667,-4.1321127066528,-567.124673642802
10292,2013,1,43.6,116.7,"",11184,1268,"Temperate","Unmanaged","Grassland","Deciduous",-0.3,293,"Gas chromatography","","Aggrading",847,NA,NA,"None",1.11,8.7,50.04,46.2,3.76,"Grassland",0,0,1.07083333333333,426.416666666667,-4.22877937331947,-567.124673642802
10294,2014,1,43.6,116.7,"",11184,1268,"Temperate","Unmanaged","Grassland","Deciduous",-0.3,293,"Gas chromatography","","Aggrading",563,NA,NA,"None",1.11,8.7,50.04,46.2,3.76,"Grassland",0,0,1.85666666666667,219.090909090909,-3.44294603998613,-774.450431218559
10296,2012,1,41.8,111.9,"",11184,1428,"Temperate","Unmanaged","Grassland","Deciduous",3.1,175,"Gas chromatography","","Aggrading",610,NA,NA,"None",1.29,7.79,53.24,41.32,5.44,"Grassland",0,0,2.95909090909091,299.363636363636,-2.34052179756189,-694.177703945832
10298,2013,1,41.8,111.9,"",11184,1428,"Temperate","Unmanaged","Grassland","Deciduous",3.1,175,"Gas chromatography","","Aggrading",371,NA,NA,"None",1.29,7.79,53.24,41.32,5.44,"Grassland",0,0,2.59090909090909,190.833333333333,-2.70870361574371,-802.708006976135
10300,2014,1,41.8,111.9,"",11184,1428,"Temperate","Unmanaged","Grassland","Deciduous",3.1,175,"Gas chromatography","","Aggrading",242,NA,NA,"None",1.29,7.79,53.24,41.32,5.44,"Grassland",0,0,3.15363636363636,299.363636363636,-2.14597634301643,-694.177703945832
10317,2007,1,40.65,140.5,"Hirosaki University",11209,NA,"Temperate","Managed","Forest","Deciduous",NA,NA,"IRGA","","Aggrading",739,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.14545454545455,1077.5,-2.15415816119825,83.9586596905317
10318,2008,1,40.65,140.5,"Hirosaki University",11209,NA,"Temperate","Managed","Forest","Deciduous",NA,NA,"IRGA","","Aggrading",533,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,1.71181818181818,904.166666666667,-3.58779452483462,-89.3746736428017
10319,2009,1,40.65,140.5,"Hirosaki University",11209,NA,"Temperate","Managed","Forest","Deciduous",NA,NA,"IRGA","","Aggrading",741,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,2.96,1216.25,-2.3396127066528,222.708659690532
10323,2011,1,37.6,127.2,"Korea University",11214,NA,"Temperate","Managed","Forest","Deciduous",12.5,1450.5,"IRGA","","Aggrading",1277.64,NA,NA,"None",NA,13.625,NA,NA,NA,"Forest",0,0,3.29181818181818,1702.91666666667,-2.00779452483462,709.375326357198
10325,2012,1,37.6,127.2,"Korea University",11214,NA,"Temperate","Managed","Forest","Deciduous",12.5,1450.5,"IRGA","","Aggrading",1084.86,NA,NA,"None",NA,13.625,NA,NA,NA,"Forest",0,0,4.10272727272727,1169.83333333333,-1.19688543392553,176.291993023865
10340,2012.5,1,47.47,-94.88,"Bemidji",11235,NA,"Temperate","Managed","Forest","Deciduous",NA,NA,"IRGA","","Aggrading",1058.4,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,2.61727272727273,639.583333333333,-2.68233997938007,-353.958006976135
10414,2014,1,55.708,37.526,"Botanic Garden ",11960,NA,"Boreal","Managed","Forest","Deciduous",5,689.2,"IRGA","","Mature",576.7,NA,NA,"None",0.9,NA,NA,NA,NA,"Forest",0,0,1.79545454545455,406.666666666667,-3.50415816119825,-586.874673642802
10415,2015,1,55.708,37.526,"Botanic Garden ",11960,NA,"Boreal","Managed","Forest","Deciduous",5,689.2,"IRGA","","Mature",553.6,NA,NA,"None",0.9,NA,NA,NA,NA,"Forest",0,0,2.93181818181818,597.166666666667,-2.36779452483462,-396.374673642802
10416,2016,1,55.708,37.526,"Botanic Garden ",11960,NA,"Boreal","Managed","Forest","Deciduous",5,689.2,"IRGA","","Mature",867.3,NA,NA,"None",0.9,NA,NA,NA,NA,"Forest",0,0,1.78727272727273,733.75,-3.51233997938007,-259.791340309468
10417,2017,1,55.708,37.526,"Botanic Garden ",11960,NA,"Boreal","Managed","Forest","Deciduous",5,689.2,"IRGA","","Mature",890.6,NA,NA,"None",0.9,NA,NA,NA,NA,"Forest",0,0,2.52272727272727,724.833333333333,-2.77688543392553,-268.708006976135
10418,2014,1,55.708,37.526,"Botanic Garden ",11960,NA,"Boreal","Managed","Forest","Evergreen",5,689.2,"IRGA","","Mature",496.4,NA,NA,"None",1.1,NA,NA,NA,NA,"Forest",0,0,1.79545454545455,406.666666666667,-3.50415816119825,-586.874673642802
10419,2015,1,55.708,37.526,"Botanic Garden ",11960,NA,"Boreal","Managed","Forest","Evergreen",5,689.2,"IRGA","","Mature",477.3,NA,NA,"None",1.1,NA,NA,NA,NA,"Forest",0,0,2.93181818181818,597.166666666667,-2.36779452483462,-396.374673642802
10420,2016,1,55.708,37.526,"Botanic Garden ",11960,NA,"Boreal","Managed","Forest","Evergreen",5,689.2,"IRGA","","Mature",690,NA,NA,"None",1.1,NA,NA,NA,NA,"Forest",0,0,1.78727272727273,733.75,-3.51233997938007,-259.791340309468
10421,2017,1,55.708,37.526,"Botanic Garden ",11960,NA,"Boreal","Managed","Forest","Evergreen",5,689.2,"IRGA","","Mature",748.25,NA,NA,"None",1.1,NA,NA,NA,NA,"Forest",0,0,2.52272727272727,724.833333333333,-2.77688543392553,-268.708006976135
10430,2016,2,1.45,111.15,"Maludam National Park",12047,50,"Tropical","Managed","Forest","Evergreen",26.6,3161,"IRGA","Exclusion","Mature",926,891,35,"None",0.1,30.88,NA,NA,NA,"Forest",0,0,8.85916666666667,6897.5,3.55955396001387,5903.95865969053
10432,2017,3,31.35,119.05,"Bamboo forest",12049,79,"Subtropical","Unmanaged","Forest","Evergreen",15.9,1157,"Gas chromatography","","Mature",836.33,NA,NA,"None",NA,14,12,75,13,"Forest",0,0,5.59909090909091,1045,0.29947820243811,51.4586596905317
10453,2017.5,1,22.45,114.18,"Tai Po Kau Nature Reserve",13988,600,"Subtropical","Unmanaged","Forest","Evergreen",23.3,2400,"IRGA","Regression","Mature",1110,600,510,"None",NA,NA,NA,NA,NA,"Forest",0,0,7.68416666666667,1241.66666666667,2.38455396001387,248.125326357198
10455,2017.5,1,22.45,114.18,"Tai Po Kau Nature Reserve",13988,600,"Subtropical","Unmanaged","Forest","Evergreen",23.3,2400,"IRGA","Exclusion","Mature",610,480,130,"None",NA,NA,NA,NA,NA,"Forest",0,0,7.68416666666667,1241.66666666667,2.38455396001387,248.125326357198
10456,2017.5,1,22.45,114.18,"Tai Po Kau Nature Reserve",13988,600,"Subtropical","Unmanaged","Forest","Evergreen",23.3,2400,"IRGA","Exclusion","Mature",610,300,310,"None",NA,NA,NA,NA,NA,"Forest",0,0,7.68416666666667,1241.66666666667,2.38455396001387,248.125326357198
10458,2012.5,1,37.76,118.99,"Research Station of Coastal Wetland in Yellow River Delta",13974,10,"Temperate","Natural","Wetland","Evergreen",12.9,560,"IRGA","","Mature",1160.7,NA,NA,"None",NA,NA,NA,NA,NA,"Wetland",0,0,4.58090909090909,410.75,-0.718703615743707,-582.791340309468
10459,2013.5,1,37.76,118.99,"Research Station of Coastal Wetland in Yellow River Delta",13974,10,"Temperate","Natural","Wetland","Evergreen",12.9,560,"IRGA","","Mature",1175.3,NA,NA,"None",NA,NA,NA,NA,NA,"Wetland",0,0,4.14727272727273,482.25,-1.15233997938007,-511.291340309468
10460,2014.5,1,37.76,118.99,"Research Station of Coastal Wetland in Yellow River Delta",13974,10,"Temperate","Natural","Wetland","Evergreen",12.9,560,"IRGA","","Mature",846.8,NA,NA,"None",NA,NA,NA,NA,NA,"Wetland",0,0,4.82545454545455,423.583333333333,-0.474158161198253,-569.958006976135
10461,2015.5,1,37.76,118.99,"Research Station of Coastal Wetland in Yellow River Delta",13974,10,"Temperate","Natural","Wetland","Evergreen",12.9,560,"IRGA","","Mature",1003.8,NA,NA,"None",NA,NA,NA,NA,NA,"Wetland",0,0,4.76545454545455,450.25,-0.534158161198253,-543.291340309468
10474,2016.5,2,23.91,117.45,"Zhangjiang River Estuary Mangrove National Natural Reserve",13967,NA,"Subtropical","Natural","Wetland","",21.2,1714,"Gas chromatography","","Mature",24,NA,NA,"None",NA,9.03,NA,NA,NA,"Wetland",0,0,6.75333333333333,1385.91666666667,1.45372062668053,392.375326357198
10475,2016.5,2,23.91,117.45,"Zhangjiang River Estuary Mangrove National Natural Reserve",13967,NA,"Subtropical","Natural","Wetland","Evergreen",21.2,1714,"Gas chromatography","","Mature",57,NA,NA,"None",NA,10.6,NA,NA,NA,"Wetland",0,0,6.75333333333333,1385.91666666667,1.45372062668053,392.375326357198
10476,2016.5,2,23.91,117.45,"Zhangjiang River Estuary Mangrove National Natural Reserve",13967,NA,"Subtropical","Natural","Wetland","Evergreen",21.2,1714,"Gas chromatography","","Mature",72,NA,NA,"None",NA,11.47,NA,NA,NA,"Wetland",0,0,6.75333333333333,1385.91666666667,1.45372062668053,392.375326357198
10477,2016.5,2,23.91,117.45,"Zhangjiang River Estuary Mangrove National Natural Reserve",13967,NA,"Subtropical","Natural","Wetland","Evergreen",21.2,1714,"Gas chromatography","","Mature",14,NA,NA,"None",NA,9.9,NA,NA,NA,"Wetland",0,0,6.75333333333333,1385.91666666667,1.45372062668053,392.375326357198
10481,2005.5,1,60.65,24.36,"Kalevansuo",13977,NA,"Boreal","Managed","Forest","Evergreen",5.1,722,"IRGA","Exclusion","Aggrading",577.64,336.27,241.37,"None",NA,NA,NA,NA,NA,"Forest",0,0,2.74636363636364,441,-2.55324907028916,-552.541340309468
10482,2006.5,1,60.65,24.36,"Kalevansuo",13977,NA,"Boreal","Managed","Forest","Evergreen",5.1,722,"IRGA","Exclusion","Aggrading",577.36,336.27,241.09,"None",NA,NA,NA,NA,NA,"Forest",0,0,1.72166666666667,543.916666666667,-3.57794603998613,-449.624673642802
10485,2014.5,1,57.23,9.84,"Store Vildmose",13976,NA,"Boreal","Natural","Wetland","Evergreen",7.9,740,"IRGA","","Mature",180,NA,NA,"None",NA,32,NA,NA,NA,"Wetland",0,0,3.78727272727273,634.833333333333,-1.51233997938007,-358.708006976135
10490,2012.5,1,36.96,100.86,"Qinghai Lake",14011,3130,"Alpine","Managed","Grassland","Deciduous",1.3,408.5,"IRGA","DeepPVC","Mature",1419.12,756.86,662.26,"None",NA,NA,NA,NA,NA,"Grassland",0,0,0.983636363636364,312.75,-4.31597634301643,-680.791340309468
10492,2013.5,1,36.96,100.86,"Qinghai Lake",14011,3130,"Alpine","Managed","Grassland","Deciduous",1.3,408.5,"IRGA","DeepPVC","Mature",1702.94,756.86,946.08,"None",NA,NA,NA,NA,NA,"Grassland",0,0,1.09909090909091,312.75,-4.20052179756189,-680.791340309468
10507,2016.5,2,45.92,26.9,"Vidra Forest District",12056,170,"Temperate","Natural","Forest","Evergreen",NA,NA,"IRGA","","Aggrading",1169.35,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,4.07545454545455,729.916666666667,-1.22415816119825,-263.624673642802
10509,2016.5,2,45.92,26.9,"Vidra Forest District",12056,590,"Temperate","Natural","Forest","Evergreen",NA,NA,"IRGA","","Aggrading",944.82,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,4.07545454545455,729.916666666667,-1.22415816119825,-263.624673642802
10511,2016.5,2,45.7,27.3,"Focşani Forest District",12056,200,"Temperate","Natural","Forest","Deciduous",NA,NA,"IRGA","","Aggrading",912.02,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,4.65181818181818,617.083333333333,-0.647794524834617,-376.458006976135
10512,2014.5,1,23.17,112.17,"Dinghushan Biosphere Reserve",14013,250,"Subtropical","Natural","Forest","Evergreen",21.4,1956,"IRGA","","Mature",1010.41,605.49,404.92,"None",0.86,NA,38.1,26.7,35.2,"Forest",0,0,7.0275,1511.58333333333,1.7278872933472,518.041993023865
10565,2015.5,1,58.37,26.73,"LR",12087,NA,"Temperate","Managed","Grassland ","Deciduous",NA,NA,"Gas chromatography","","Mature",219,396,NA,"None",NA,NA,NA,NA,NA,"Grassland ",0,0,2.46090909090909,491.833333333333,-2.83870361574371,-501.708006976135
10566,2015.5,1,58.38,26.72,"GR",12087,NA,"Temperate","Managed","Grassland ","Deciduous",NA,NA,"Gas chromatography","","Mature",388,547,NA,"None",NA,NA,NA,NA,NA,"Grassland ",0,0,2.46090909090909,491.833333333333,-2.83870361574371,-501.708006976135
10567,2015.5,1,59.41,24.66,"SR",12087,NA,"Temperate","Managed","Grassland ","Deciduous",NA,NA,"Gas chromatography","","Mature",611,541,NA,"None",NA,NA,NA,NA,NA,"Grassland ",0,0,2.50727272727273,491.833333333333,-2.79233997938007,-501.708006976135
10580,2015.5,1,-20.48,-51.54,"Selvíria City",12169,354,"Tropical","Unmanaged","Forest","Evergreen",23.5,1300,"IRGA","","Aggrading",1536.06,NA,NA,"None",1.57,46,64.83,2.58,32.59,"Forest",0,0,7.57333333333333,745,2.27372062668053,-248.541340309468
10581,2015.5,1,-20.48,-51.54,"Selvíria City",12169,354,"Tropical","Unmanaged","Forest","Evergreen",23.5,1300,"IRGA","","Aggrading",2121.49,NA,NA,"None",1.48,41.51,61.09,5.65,33.26,"Forest",0,0,7.57333333333333,745,2.27372062668053,-248.541340309468
10582,2015.5,1,-20.48,-51.54,"Selvíria City",12169,354,"Tropical","Unmanaged","Forest","Mixed",23.5,1300,"IRGA","","Aggrading",2091.26,NA,NA,"None",1.34,32.78,54.24,6.52,39.24,"Forest",0,0,7.57333333333333,745,2.27372062668053,-248.541340309468
10592,2015.5,1,-45.43,-70.39,"Rio Mayo Experimental Station",12168,NA,"Temperate","Managed","Grassland","Deciduous",8,150,"IRGA","","Aggrading",105.96,79.47,26.49,"None",NA,NA,NA,NA,NA,"Grassland",0,0,3.54727272727273,378.25,-1.75233997938007,-615.291340309468
10595,2015,3,21.91,101.39,"Xishuangbanna",12191,776,"Tropical","Managed","Forest","Evergreen",20.5,1380,"IRGA","","Aggrading",613.2,420.48,192.72,"None",1.27,10.08,NA,NA,NA,"Forest",0,0,5.8875,581,0.587887293347202,-412.541340309468
10596,2015,3,21.96,101.31,"Xishuangbanna",12191,566,"Tropical","Managed","Forest","Evergreen",20.5,1380,"IRGA","","Aggrading",1226.4,700.8,525.6,"None",1.53,8.75,NA,NA,NA,"Forest",0,0,5.8875,581,0.587887293347202,-412.541340309468
10597,2015,3,22.01,101.33,"Xishuangbanna",12191,593,"Tropical","Managed","Forest","Evergreen",20.5,1380,"IRGA","","Aggrading",919.8,503.7,416.1,"None",1.43,9.18,NA,NA,NA,"Forest",0,0,5.8875,581,0.587887293347202,-412.541340309468
10599,2017.5,1,21.27,101.07,"Xishuangbanna",12184,550,"Tropical","Natural","Forest","Evergreen",21.5,1490,"Gas chromatography","","Mature",855.26,488.18,367.08,"None",1.3,15.5,NA,NA,24.5,"Forest",0,0,6.23166666666667,581,0.932053960013868,-412.541340309468
10601,2018.5,1,21.27,101.07,"Xishuangbanna",12184,550,"Tropical","Natural","Forest","Evergreen",21.5,1490,"Gas chromatography","","Mature",995.28,590.36,404.92,"None",1.3,15.5,NA,NA,24.5,"Forest",0,0,5.99583333333333,581,0.696220626680535,-412.541340309468
10624,2016.5,2,42.4,128.08,"Changbai Mountains Natural Reserve",12190,752,"Temperate","Natural","Forest","Mixed",3.6,760,"IRGA","","Mature",583.13,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,1.2775,571.666666666667,-4.0221127066528,-421.874673642802
10632,2013.5,2,26.83,109.6,"Huitong National Research Station of Forest Ecosystem",12208,NA,"Subtropical","Managed","Forest","Evergreen",16.5,1200,"IRGA","","Aggrading",567.65,441.29,126.36,"None",NA,11.07,NA,NA,NA,"Forest",0,0,6.40363636363636,940.666666666667,1.10402365698357,-52.8746736428017
10648,2015.5,2,11.45,76.92,"Nilgiris Biosphere Reserve",12231,2300,"Tropical","Natural","Grassland","Deciduous",14.4,1847,"IRGA","","Mature",1481.24,1098.98,382.26,"None",NA,NA,NA,NA,NA,"Grassland",0,0,8.3875,2145,3.0878872933472,1151.45865969053
10651,2018.5,1,53.12,-4,"Snowdonia National Park",12177,185,"Temperate","Natural","Grassland","Mixed",9.3,2678,"IRGA","","Mature",3232.1,NA,NA,"None",NA,16.88,NA,NA,NA,"Grassland",0,0,4.15545454545455,1076.75,-1.14415816119825,83.2086596905317
10664,2013.5,1,50.59,13.25,"Spruce",13903,NA,"Temperate","Natural","Forest","Evergreen",6.5,1092,"IRGA","","Mature",1286.67,NA,NA,"None",NA,24.9,NA,NA,NA,"Forest",0,0,2.68636363636364,960.75,-2.61324907028916,-32.7913403094683
10668,2014.5,1,50.59,13.25,"Spruce",13903,NA,"Temperate","Natural","Forest","Evergreen",6.5,1092,"IRGA","","Mature",1475.88,NA,NA,"None",NA,24.9,NA,NA,NA,"Forest",0,0,3.33454545454545,634.833333333333,-1.96506725210734,-358.708006976135
10672,2015.5,1,50.59,13.25,"Spruce",13903,NA,"Temperate","Natural","Forest","Evergreen",6.5,1092,"IRGA","","Mature",1210.98,NA,NA,"None",NA,24.9,NA,NA,NA,"Forest",0,0,2.90545454545455,749,-2.39415816119825,-244.541340309468
10676,2016.6,1,50.59,13.25,"Spruce",13903,NA,"Temperate","Natural","Forest","Evergreen",6.5,1092,"IRGA","","Mature",1154.22,NA,NA,"None",NA,24.9,NA,NA,NA,"Forest",0,0,2.89818181818182,784.583333333333,-2.40143088847098,-208.958006976135
10680,2013.5,1,50.59,13.27,"Beech",13903,NA,"Temperate","Natural","Forest","Deciduous",6.5,1092,"IRGA","","Mature",1400.2,NA,NA,"None",NA,20.8,NA,NA,NA,"Forest",0,0,2.68636363636364,960.75,-2.61324907028916,-32.7913403094683
10684,2014.5,1,50.59,13.27,"Beech",13903,NA,"Temperate","Natural","Forest","Deciduous",6.5,1092,"IRGA","","Mature",1419.12,NA,NA,"None",NA,20.8,NA,NA,NA,"Forest",0,0,3.33454545454545,634.833333333333,-1.96506725210734,-358.708006976135
10688,2015.5,1,50.59,13.27,"Beech",13903,NA,"Temperate","Natural","Forest","Deciduous",6.5,1092,"IRGA","","Mature",1324.51,NA,NA,"None",NA,20.8,NA,NA,NA,"Forest",0,0,2.90545454545455,749,-2.39415816119825,-244.541340309468
10692,2016.6,1,50.59,13.27,"Beech",13903,NA,"Temperate","Natural","Forest","Deciduous",6.5,1092,"IRGA","","Mature",1078.53,NA,NA,"None",NA,20.8,NA,NA,NA,"Forest",0,0,2.89818181818182,784.583333333333,-2.40143088847098,-208.958006976135
